model,display,type,init,pipeline,fraction,n_train_tiles,seed,f1_pres,f1_pres_val,f1_8cls,accuracy,best_epoch,best_C,probe,run_dir,f1_ALDE,f1_ARCA,f1_BIRC,f1_DRYI,f1_LICH,f1_MOSS,f1_PETF,f1_RUBC,f1_SEDG,f1_TUSS,f1_WILL
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.05,2463,1,0.467544953884224,0.4717852611216364,0.642874311590808,0.706273440163655,44,0.001,interne_run,results/datacurve_lora/runs/frac005_seed1,0.9431230610134437,0.0,0.8431730574152972,0.0,0.6398330351818724,0.468740913056121,0.4503171247357294,0.0,0.6078815588939691,0.7362395420519595,0.45368620037807184
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.05,2463,2,0.46770109397184695,0.47343767305391643,0.6430890042112896,0.6981475167632686,44,0.001,interne_run,results/datacurve_lora/runs/frac005_seed2,0.9468549422336329,0.0,0.8121390318177045,0.0,0.6442432082794308,0.471313672922252,0.4796926454445664,0.0,0.6103554190434402,0.7443933294997125,0.4357197844495766
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.1,4927,0,0.46675968310209615,0.4759746543493424,0.6417945642653822,0.7013296965564269,33,0.001,interne_run,results/datacurve_lora/runs/frac010_seed0,0.952061855670103,0.0,0.8252447406790252,0.0,0.6350620426344257,0.48904267589388695,0.5059894585529469,0.0,0.5839479392624729,0.7415345049292756,0.4014732965009208
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.1,4927,1,0.47398239704999984,0.47279835319651686,0.6517257959437499,0.7080918286168882,19,0.001,interne_run,results/datacurve_lora/runs/frac010_seed1,0.9517133956386293,0.0,0.8320972393901936,0.0,0.6382978723404256,0.4868571428571429,0.4932869219293884,0.0,0.615418405446958,0.7431152557190733,0.45302013422818793
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.1,4927,2,0.47684392653397195,0.4762870906734866,0.6556603989842115,0.7036595067621321,17,0.001,interne_run,results/datacurve_lora/runs/frac010_seed2,0.9498069498069498,0.0,0.8131495227995759,0.0,0.6540761724897702,0.5016447368421053,0.5045408678102926,0.0,0.6172518422193325,0.7393476344401998,0.46546546546546547
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.25,12320,0,0.4751911176260217,0.4859713552198955,0.6533877867357798,0.7093987953176497,26,0.001,interne_run,results/datacurve_lora/runs/frac025_seed0,0.9577391755250194,0.0,0.8243427254634964,0.0,0.6511338925132029,0.5225375626043406,0.500517063081696,0.0,0.6060217809096733,0.746407316011032,0.4184027777777778
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.25,12320,1,0.4712090671353258,0.4812086735973394,0.647912467311073,0.7047959995454028,21,0.001,interne_run,results/datacurve_lora/runs/frac025_seed1,0.9581492071744216,0.0,0.8232763036574121,0.0,0.6360354446997046,0.5005543237250555,0.48621553884711777,0.0,0.6124529138045646,0.7370858052380264,0.42953020134228187
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.25,12320,2,0.47419669222738375,0.4857692944281165,0.6520204518126527,0.7024661893396977,12,0.001,interne_run,results/datacurve_lora/runs/frac025_seed2,0.9569502074688797,0.0,0.8137398204217999,0.0,0.6271887933779051,0.5128059191804212,0.4987039917055469,0.0,0.6121673003802282,0.7385436749221415,0.4560639070442992
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.5,24639,0,0.4829190958107,0.48527706488772837,0.6640137567397125,0.7186043868621435,27,0.001,interne_run,results/datacurve_lora/runs/frac050_seed0,0.9607077803799116,0.0,0.8345059651269502,0.0,0.6693903205531112,0.529346003353829,0.5194936708860759,0.0,0.6113691661136916,0.7461988304093568,0.44109831709477415
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.5,24639,1,0.4752730194477568,0.4871364224271391,0.6535004017406656,0.7089441982043414,7,0.001,interne_run,results/datacurve_lora/runs/frac050_seed1,0.9569752281616688,0.0,0.8298942613694692,0.0,0.6434108527131783,0.49633802816901407,0.5020161290322581,0.0,0.6077844311377245,0.7463959988231833,0.44518828451882847
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.5,24639,2,0.48230350534434746,0.4833115725815212,0.6631673198484778,0.7133196954199341,26,0.001,interne_run,results/datacurve_lora/runs/frac050_seed2,0.9576733316021813,0.0,0.8276979145576028,0.0,0.6434282059481932,0.5238752415125586,0.5233841303205465,0.0,0.6263498920086393,0.7365689865689866,0.46636085626911317
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.7,34497,0,0.4851761287494217,0.4862832086804072,0.6671171770304549,0.7229230594385726,22,0.001,interne_run,results/datacurve_lora/runs/frac070_seed0,0.9622690606297164,0.0,0.8440422936152908,0.0,0.6530740276035132,0.5391884380211228,0.523735002608242,0.0,0.6141592920353982,0.7498904949627683,0.4505788067675868
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.7,34497,1,0.48186317467961964,0.49054930042022116,0.6625618651844771,0.7156495056256392,14,0.001,interne_run,results/datacurve_lora/runs/frac070_seed1,0.9595617010174797,0.0,0.8370626525630595,0.0,0.6494178525226391,0.5220468154599891,0.5055526176626124,0.0,0.616017316017316,0.7417001637635849,0.4691358024691358
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,0.7,34497,2,0.48341275508937415,0.4849997496169138,0.6646925382478894,0.7150812592340039,19,0.001,interne_run,results/datacurve_lora/runs/frac070_seed2,0.9594594594594594,0.0,0.8314788589925146,0.0,0.643180349062702,0.5238095238095238,0.514668039114771,0.0,0.6215277777777778,0.7416413373860182,0.48177496038034867
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,1.0,49281,0,0.48603118722658406,0.4845680324089179,0.6682928824365532,0.7217865666553017,18,0.001,interne_run,results/datacurve_lora/runs/frac100_seed0,0.9602287496750714,0.0,0.8456076283221748,0.0,0.6435054773082942,0.5282191780821918,0.5159515951595159,0.0,0.6217704362558238,0.748301373999698,0.4827586206896552
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,1.0,49281,1,0.48366453297854994,0.4899280731448332,0.6650387328455063,0.7189453346971246,13,0.001,interne_run,results/datacurve_lora/runs/frac100_seed1,0.9598121085594989,0.0,0.8444267039217643,0.0,0.6372643016938319,0.5186850238831132,0.49690837549184935,0.0,0.6151281516982705,0.7438116932422172,0.5042735042735043
dinov3_vitb16_lvd_lora_r8,DINOv3 ViT-B/16 LoRA r=8,ft_fresh,DINOv3-B,dinov3b_lora8,1.0,49281,2,0.478899891423471,0.48952473197337976,0.6584873507072726,0.710478463461757,13,0.001,interne_run,results/datacurve_lora/runs/frac100_seed2,0.958832725377801,0.0,0.8293925805136567,0.0,0.6436853650893137,0.5145275035260931,0.5071618037135278,0.0,0.6169133192389006,0.7386834433021329,0.45870206489675514
dinov3_vitb16_lvd_mhsa,DINOv3 ViT-B/16 MHSA,ft_fresh,DINOv3-B,ft_ssl,1.0,49281,0,0.4818406627952175,0.48222929054474034,0.6625309113434241,0.7216729173769747,13,0.0001,interne_run,ft_ssl_results/dinov3_vitb16_lvd_mhsa_runs/frac100_seed0,0.9576293215492592,0.0,0.8438852541519879,0.0,0.6449778900821226,0.5326770576975663,0.49636668529904976,0.0,0.6310638297872341,0.7488009592326139,0.4448462929475588
dinov3_vitb16_lvd_mhsa,DINOv3 ViT-B/16 MHSA,ft_fresh,DINOv3-B,ft_ssl,1.0,49281,1,0.476832333874005,0.4913950577372368,0.655644459076757,0.7129787475849528,19,0.0001,interne_run,ft_ssl_results/dinov3_vitb16_lvd_mhsa_runs/frac100_seed1,0.9584747975972839,0.0,0.840466163940848,0.0,0.6137208516390672,0.49514563106796117,0.4959254947613504,0.0,0.6050420168067226,0.7408852213053263,0.4954954954954955
dinov3_vitb16_lvd_mhsa,DINOv3 ViT-B/16 MHSA,ft_fresh,DINOv3-B,ft_ssl,1.0,49281,2,0.4786369026221912,0.4856286430174736,0.6537779150185564,0.7086600750085237,18,0.001,interne_run,ft_ssl_results/dinov3_vitb16_lvd_mhsa_runs/frac100_seed2,0.9585301837270341,0.034782608695652174,0.8406167141313955,0.0,0.6182639561148757,0.48868778280542985,0.4985706117781589,0.0,0.6005035669324381,0.7320707854703509,0.49297971918876754
dinov3_vitl16_lvd_lora,DINOv3 ViT-L/16 LoRA r=8,ft_fresh,DINOv3-L,lora_3models,1.0,49281,0,0.48556567631224645,0.48348808154375605,0.6676528049293389,0.7249119218092965,32,0.0001,interne_run,ViTB_L_LoRA/lora_3models/runs/dinov3_vitl16_lvd_lora_frac100_seed0,0.9598749348619072,0.0,0.8467868338557993,0.0,0.6397394136807818,0.5327438518927881,0.5043680838672102,0.0,0.6109461179465422,0.7541816009557945,0.49258160237388726
dinov3_vitl16_lvd_lora,DINOv3 ViT-L/16 LoRA r=8,ft_fresh,DINOv3-L,lora_3models,1.0,49281,1,0.48370243685604514,0.48376828318993736,0.6650908506770621,0.7221843391294466,24,0.0001,interne_run,ViTB_L_LoRA/lora_3models/runs/dinov3_vitl16_lvd_lora_frac100_seed1,0.9549361812972128,0.0,0.8404938271604938,0.0,0.6345095500161865,0.5287789133942981,0.5037637521713955,0.0,0.6316010940458657,0.7523577730453301,0.4742857142857143
dinov3_vitl16_lvd_lora,DINOv3 ViT-L/16 LoRA r=8,ft_fresh,DINOv3-L,lora_3models,1.0,49281,2,0.48325691107103325,0.48481866533688667,0.6644782527226707,0.7233776565518809,19,0.0001,interne_run,ViTB_L_LoRA/lora_3models/runs/dinov3_vitl16_lvd_lora_frac100_seed2,0.9639874739039666,0.0,0.8453320019970045,0.0,0.6438802083333334,0.5255006675567423,0.5137614678899083,0.0,0.6228690228690229,0.7531531531531531,0.4473420260782347
resnet50_fulft_sota,ResNet-50 IN-FT,ft_old,ImageNet,sota_screening,1.0,49281,0,0.45406643629808596,0.461501700441587,0.6243413499098682,0.6886009773837937,21,0.0001,interne_run,runs/frac100_seed0,0.9321857068335941,0.0,0.8153380423814329,0.0,0.6324675324675325,0.46829843703922147,0.48016486347243686,0.0,0.5750759878419452,0.7256296296296296,0.3655705996131528
resnet50_fulft_sota,ResNet-50 IN-FT,ft_old,ImageNet,sota_screening,1.0,49281,1,0.4604054295789664,0.465805190497997,0.6330574656710787,0.6939424934651665,33,0.0001,interne_run,runs/frac100_seed1,0.9309634209170531,0.0,0.8138947793597899,0.0,0.6212624584717608,0.48035190615835777,0.5064201335387776,0.0,0.5902171706921048,0.7317145395321291,0.3896353166986564
resnet50_fulft_sota,ResNet-50 IN-FT,ft_old,ImageNet,sota_screening,1.0,49281,2,0.4574390416389153,0.4689719489850569,0.6289786822535085,0.6912717354244801,33,0.0001,interne_run,runs/frac100_seed2,0.9355423246181724,0.0,0.8105762438187506,0.0,0.6334330342306415,0.47593582887700536,0.4936644703497212,0.0,0.5834683954619124,0.7293978399171475,0.36981132075471695
simdinov2_vitb16_full,SimDINOv2 ViT-B/16 Full,ft_fresh,SimDINOv2-B,ft_ssl,1.0,49281,0,0.4828795175957917,0.47640131540905184,0.6639593366942137,0.7209910217070121,11,0.0001,interne_run,ft_ssl_results/simdinov2_vitb16_full_runs/frac100_seed0,0.9568175870191049,0.0,0.8494613027577345,0.0,0.6353719008264462,0.5174333430999121,0.5115511551155115,0.0,0.5944816053511706,0.7495280964135328,0.497029702970297
simdinov2_vitb16_full,SimDINOv2 ViT-B/16 Full,ft_fresh,SimDINOv2-B,ft_ssl,1.0,49281,1,0.48200604243260337,0.47936947304473776,0.6627583083448297,0.721388794181157,11,0.0001,interne_run,ft_ssl_results/simdinov2_vitb16_full_runs/frac100_seed1,0.9547475804342139,0.0,0.8498175722315353,0.0,0.6259136212624584,0.5101500441306267,0.52026286966046,0.0,0.6027454242928453,0.7532808398950132,0.48514851485148514
simdinov2_vitb16_full,SimDINOv2 ViT-B/16 Full,ft_fresh,SimDINOv2-B,ft_ssl,1.0,49281,2,0.46960268938816174,0.4742523458938374,0.6457036979087224,0.7060461416070007,19,0.0001,interne_run,ft_ssl_results/simdinov2_vitb16_full_runs/frac100_seed2,0.9445733436452693,0.0,0.8421989321732253,0.0,0.6179337231968811,0.5073848827106864,0.46495726495726497,0.0,0.5703549060542797,0.7338960462016881,0.4843304843304843
simdinov2_vitb16_lora,SimDINOv2 ViT-B/16 LoRA r=8,ft_fresh,SimDINOv2-B,lora_3models,1.0,49281,0,0.47600860066694817,0.48251694567454373,0.6545118259170536,0.7129219229457893,13,0.001,interne_run,ViTB_L_LoRA/lora_3models/runs/simdinov2_vitb16_lora_frac100_seed0,0.9524798753570501,0.0,0.8393409885172242,0.0,0.63958401039974,0.5108447488584474,0.48841153193894854,0.0,0.6002059732234809,0.7417238294065016,0.4635036496350365
simdinov2_vitb16_lora,SimDINOv2 ViT-B/16 LoRA r=8,ft_fresh,SimDINOv2-B,lora_3models,1.0,49281,1,0.4813389374994056,0.4784842996930298,0.6618410390616827,0.7180929651096716,13,0.001,interne_run,ViTB_L_LoRA/lora_3models/runs/simdinov2_vitb16_lora_frac100_seed1,0.9534762153685311,0.0,0.8453526435869457,0.0,0.6431347150259067,0.5140449438202247,0.509090909090909,0.0,0.6040850010315659,0.743122009569378,0.482421875
simdinov2_vitb16_lora,SimDINOv2 ViT-B/16 LoRA r=8,ft_fresh,SimDINOv2-B,lora_3models,1.0,49281,2,0.47691207245919587,0.46712508213494497,0.6557540996313943,0.7124105011933174,19,0.001,interne_run,ViTB_L_LoRA/lora_3models/runs/simdinov2_vitb16_lora_frac100_seed2,0.9558400836164097,0.0,0.8434188372783995,0.0,0.63042071197411,0.5190582959641256,0.4955257270693512,0.0,0.5950882890196875,0.7341227125941873,0.47255813953488374
simdinov2_vitb16_lora_r16,SimDINOv2-B LoRA r16,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4753270192975631,0.4822037939814649,0.6535746515341494,0.7112740084100466,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a16_frac100_seed0,0.9518633540372671,0.0,0.8395796153083482,0.0,0.6340662947161142,0.5087521174477696,0.4855156431054461,0.0,0.5959720509658858,0.7351529694061187,0.47769516728624534
simdinov2_vitb16_lora_r16,SimDINOv2-B LoRA r16,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.4787554863599024,0.47963835283078765,0.6582887937448657,0.7172405955222184,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a16_frac100_seed1,0.9529534762153685,0.0,0.844255823134623,0.0,0.6338120104438643,0.5177920986270664,0.49658314350797267,0.0,0.6032076650697771,0.7474566128067026,0.47024952015355087
simdinov2_vitb16_lora_r16,SimDINOv2-B LoRA r16,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.47668909114788194,0.4704137127760376,0.6554475003283377,0.7116149562450278,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a16_frac100_seed2,0.9564309939994782,0.0,0.8417615042058387,0.0,0.625968992248062,0.5221238938053098,0.4919309961046188,0.0,0.5961695191524042,0.7327345927531743,0.4764595103578154
simdinov2_vitb16_lora_r16_rslora,SimDINOv2-B LoRA r16 (rsLoRA),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.47661704006892547,0.48063354624480054,0.6510006040078159,0.7094556199568133,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a64_frac100_seed0,0.9547817047817048,0.034782608695652174,0.8408131199057253,0.0,0.6369509043927648,0.5073877892389184,0.4688995215311005,0.0,0.589573851882499,0.7283536585365854,0.48124428179322964
simdinov2_vitb16_lora_r16_rslora,SimDINOv2-B LoRA r16 (rsLoRA),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.47432649637274926,0.4824165730371654,0.6521989325125304,0.7109330605750653,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a64_frac100_seed1,0.9503285151116951,0.0,0.8377522754254056,0.0,0.6329280315478146,0.5074143974117012,0.49772727272727274,0.0,0.6026072329688814,0.7403947566671689,0.44843897824030277
simdinov2_vitb16_lora_r16_rslora,SimDINOv2-B LoRA r16 (rsLoRA),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.46975871683399734,0.4795400104636298,0.6459182356467463,0.7074099329469258,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a64_frac100_seed2,0.9559551733124837,0.0,0.8419709462112289,0.0,0.6251621271076524,0.49814972957586107,0.45760743321718933,0.0,0.5793215518992484,0.7378048780487805,0.4713740458015267
simdinov2_vitb16_lora_r16_s2,SimDINOv2-B LoRA r16 (scaling 2),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4753243426936206,0.48120532170043634,0.6535709712037283,0.7119559040800091,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a32_frac100_seed0,0.954651464109873,0.0,0.8409495548961424,0.0,0.6356538711776187,0.5177523064020129,0.47602131438721135,0.0,0.5939368942049907,0.7333232946845355,0.4762790697674419
simdinov2_vitb16_lora_r16_s2,SimDINOv2-B LoRA r16 (scaling 2),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.47735286847667086,0.4826789365165134,0.6563601941554225,0.7144561882032049,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a32_frac100_seed1,0.9539267015706806,0.0,0.8415311384371281,0.0,0.633954857703631,0.5137816979051819,0.5028312570781427,0.0,0.6007540846250524,0.743858597962852,0.46024321796071094
simdinov2_vitb16_lora_r16_s2,SimDINOv2-B LoRA r16 (scaling 2),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.472252623768987,0.4729192224709149,0.6493473576823572,0.7095124445959768,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r16a32_frac100_seed2,0.9546638874413758,0.0,0.8407367280606717,0.0,0.630048465266559,0.5162004984768762,0.4585987261146497,0.0,0.5945835043085761,0.7324635456638526,0.46748350612629597
simdinov2_vitb16_lora_r2,SimDINOv2-B LoRA r2,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4778291029051887,0.47891220745478263,0.6570150164946346,0.7151380838731674,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r2a2_frac100_seed0,0.9550766034796156,0.0,0.8412872372222776,0.0,0.6269430051813472,0.5174704013860815,0.5008384572386808,0.0,0.6080525883319639,0.7412503739156446,0.4652014652014652
simdinov2_vitb16_lora_r2,SimDINOv2-B LoRA r2,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.48206360490435024,0.47546036512454604,0.6628374567434815,0.7199113535629049,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r2a2_frac100_seed1,0.9528768549856809,0.0,0.8458624127617148,0.0,0.6433430515063168,0.5093525179856115,0.5154407636159462,0.0,0.6061720825669323,0.7504440497335702,0.4792079207920792
simdinov2_vitb16_lora_r2,SimDINOv2-B LoRA r2,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.47818231320639604,0.4732003255369207,0.6575006806587946,0.714569837481532,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r2a2_frac100_seed2,0.9566579634464752,0.0,0.844992599901332,0.0,0.6309639727361246,0.511654349061967,0.4963747908533185,0.0,0.5995901639344262,0.7372739705211974,0.4824976348155156
simdinov2_vitb16_lora_r32,SimDINOv2-B LoRA r32,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4744158035956268,0.4820605543028302,0.6523217299439867,0.7101375156267757,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r32a32_frac100_seed0,0.9511941848390446,0.0,0.8413152957440505,0.0,0.6312357352461689,0.5107709750566893,0.4881159420289855,0.0,0.5896856379700021,0.7303353887802677,0.47592067988668557
simdinov2_vitb16_lora_r32,SimDINOv2-B LoRA r32,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.4773722386372985,0.4844721508239104,0.6563868281262853,0.7136606432549153,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r32a32_frac100_seed1,0.9539267015706806,0.0,0.8396403517438988,0.0,0.6374058303308221,0.5098256296706338,0.49715585893060293,0.0,0.6005384137502588,0.7430040841022538,0.4695977549111319
simdinov2_vitb16_lora_r32,SimDINOv2-B LoRA r32,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.473490727430972,0.4731716813872113,0.6510497502175865,0.7097965677917946,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r32a32_frac100_seed2,0.957496740547588,0.0,0.8416774065629028,0.0,0.6342562781712814,0.5196241017136539,0.46153846153846156,0.0,0.5895416919038966,0.7334570191713049,0.47080630213160335
simdinov2_vitb16_lora_r4,SimDINOv2-B LoRA r4,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4743908684379192,0.4823803866980224,0.6522874441021388,0.7115581316058643,32,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r4a4_frac100_seed0,0.9561380742278743,0.0,0.8374187093546773,0.0,0.6295103092783505,0.5103136479231422,0.5056818181818182,0.0,0.6038122566099611,0.7389606488434965,0.43646408839779005
simdinov2_vitb16_lora_r4,SimDINOv2-B LoRA r4,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.48400573219385623,0.4762834368277736,0.6655078817665523,0.7200250028412319,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r4a4_frac100_seed1,0.9547948784949046,0.0,0.8455736403334657,0.0,0.6455128205128206,0.5087467737310009,0.5247910863509749,0.0,0.606369946917109,0.7462104157286508,0.49206349206349204
simdinov2_vitb16_lora_r4,SimDINOv2-B LoRA r4,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.4771714572751757,0.467294024667183,0.6561107537533667,0.7120695533583362,11,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r4a4_frac100_seed2,0.9553408200574562,0.0,0.8407984904161288,0.0,0.6289752650176679,0.5160011328235627,0.49252905368013283,0.0,0.6007775731532637,0.7338721976513649,0.4805914972273567
simdinov2_vitb16_lora_r8_b05,SimDINOv2-B LoRA r8 (blocs 0-5),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.47455861310779485,0.4722535748270509,0.6525180930232178,0.710478463461757,41,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b012345_frac100_seed0,0.9489583333333333,0.0,0.8359820089955022,0.0,0.6355570161025303,0.5088419851682829,0.5090521831735889,0.0,0.6038974358974359,0.7377443609022556,0.4401114206128134
simdinov2_vitb16_lora_r8_b05,SimDINOv2-B LoRA r8 (blocs 0-5),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.4788394668883484,0.47468320801198033,0.6584042669714791,0.7151949085123309,32,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b012345_frac100_seed1,0.9537496733733996,0.0,0.8422213311948676,0.0,0.6395611487576638,0.5152561888313184,0.5209809264305177,0.0,0.6016758634784386,0.7415831213526859,0.4522058823529412
simdinov2_vitb16_lora_r8_b05,SimDINOv2-B LoRA r8 (blocs 0-5),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.47775243458874783,0.4653484515131521,0.6569095975595283,0.7126377997499715,28,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b012345_frac100_seed2,0.9528277299973938,0.0,0.8425378370251578,0.0,0.6399739583333334,0.505062192652589,0.5206786850477201,0.0,0.6007281553398058,0.7340586279842852,0.45940959409594095
simdinov2_vitb16_lora_r8_b611,SimDINOv2-B LoRA r8 (blocs 6-11),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4827792619841757,0.47719716089997877,0.6638214852282416,0.7188316854187976,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b67891011_frac100_seed0,0.9560010413954699,0.0,0.8438372556840845,0.0,0.642948717948718,0.5250284414106939,0.5016872890888638,0.0,0.6134171907756814,0.7380029806259314,0.4896489648964896
simdinov2_vitb16_lora_r8_b611,SimDINOv2-B LoRA r8 (blocs 6-11),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.4806290164697092,0.4765547458199787,0.6608648976458502,0.7176383679963633,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b67891011_frac100_seed1,0.9536458333333333,0.0,0.8412619918900208,0.0,0.6403339755940912,0.49615156897572527,0.5233949945593036,0.0,0.604110442183932,0.7483375203191961,0.4796828543111992
simdinov2_vitb16_lora_r8_b611,SimDINOv2-B LoRA r8 (blocs 6-11),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.4771068770165828,0.471128831569607,0.6560219558978013,0.7138879418115694,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b67891011_frac100_seed2,0.9567483064095883,0.0,0.8419070274556447,0.0,0.6248769281260256,0.5128205128205128,0.4844097995545657,0.0,0.6040016673614006,0.7422215541860815,0.48118985126859143
simdinov2_vitb16_lora_r8_b911,SimDINOv2-B LoRA r8 (blocs 9-11),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.48057821679795687,0.4629003562111993,0.6607950480971907,0.7152517331514945,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b91011_frac100_seed0,0.9568158168574402,0.0,0.8363563882798485,0.0,0.6462431473718155,0.51138353765324,0.5164113785557987,0.0,0.6123833757421544,0.7349718685223571,0.4717948717948718
simdinov2_vitb16_lora_r8_b911,SimDINOv2-B LoRA r8 (blocs 9-11),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.4807358664989222,0.4647572789970873,0.6610118164360179,0.7151949085123309,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b91011_frac100_seed1,0.9553941908713693,0.0,0.8346096469418199,0.0,0.6492078887811187,0.5034053893988747,0.520855614973262,0.0,0.6109285127362366,0.7393921155582305,0.4743011722272317
